 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
10:20 26.12.2019 	 0,78 	 0,56 	 14 	 19 	 87 	 1008 	 5 	  
10:10 26.12.2019 	 0,87 	 0,66 	 12 	 18 	 87 	 1008 	 4,8 	  
10:00 26.12.2019 	 0,96 	 0,74 	 14 	 21 	 87 	 1008 	 4,8 	  
09:50 26.12.2019 	 1,06 	 0,84 	 14 	 20 	 88 	 1009 	 4,8 	  
09:40 26.12.2019 	 1,16 	 0,97 	 15 	 22 	 92 	 1008 	 4,9 	  
09:30 26.12.2019 	 1,26 	 1,01 	 14 	 21 	 92 	 1009 	 4,9 	  
09:20 26.12.2019 	 1,37 	 1,13 	 15 	 21 	 97 	 1009 	 5,1 	  
09:10 26.12.2019 	 1,48 	 1,2 	 13 	 18 	 98 	 1009 	 5,1 	  
09:00 26.12.2019 	 1,58 	 1,34 	 11 	 15 	 89 	 1009 	 5,2 	  
08:50 26.12.2019 	 1,69 	 1,38 	 5 	 15 	 73 	 1010 	 3,8 	  
08:40 26.12.2019 	 1,8 	 1,54 	 4 	 6 	 21 	 1010 	 2 	  
08:30 26.12.2019 	 1,9 	 1,61 	 3 	 6 	 47 	 1011 	 0,7 	  
08:20 26.12.2019 	 2 	 1,8 	 3 	 6 	 12 	 1011 	 -0,2 	  
08:10 26.12.2019 	 2,1 	 1,81 	 4 	 7 	 8 	 1010 	 -0,6 	  
08:00 26.12.2019 	 2,2 	 1,94 	 4 	 6 	 19 	 1010 	 0,7 	  
07:50 26.12.2019 	 2,29 	 2,02 	 6 	 9 	 65 	 1010 	 3,8 	  
07:40 26.12.2019 	 2,37 	 2,01 	 7 	 10 	 69 	 1011 	 3,5 	  
07:30 26.12.2019 	 2,46 	 2,18 	 8 	 13 	 68 	 1011 	 2,9 	  
07:20 26.12.2019 	 2,53 	 2,28 	 9 	 15 	 71 	 1011 	 2,9 	  
07:10 26.12.2019 	 2,6 	 2,33 	 13 	 18 	 94 	 1011 	 4,7 	  
07:00 26.12.2019 	 2,67 	 2,39 	 12 	 17 	 101 	 1011 	 4,6 	  
06:50 26.12.2019 	 2,72 	 2,4 	 12 	 18 	 102 	 1011 	 4,6 	  
06:40 26.12.2019 	 2,77 	 2,48 	 12 	 16 	 99 	 1011 	 4,6 	  
06:30 26.12.2019 	 2,81 	 2,53 	 9 	 15 	 97 	 1012 	 4,5 	  
06:20 26.12.2019 	 2,85 	 2,58 	 4 	 7 	 79 	 1012 	 3,5 	  
06:10 26.12.2019 	 2,87 	 2,61 	 3 	 7 	 59 	 1012 	 3,1 	  
06:00 26.12.2019 	 2,89 	 2,57 	 2 	 5 	 28 	 1013 	 1,6 	  
05:50 26.12.2019 	 2,9 	 2,57 	 2 	 5 	 4 	 1013 	 0,8 	  
05:40 26.12.2019 	 2,91 	 2,66 	 3 	 5 	 349 	 1013 	 0,9 	  
05:30 26.12.2019 	 2,9 	 2,59 	 3 	 5 	 354 	 1013 	 0,6 	  
05:20 26.12.2019 	 2,88 	 2,61 	 3 	 5 	 346 	 1013 	 0,3 	  
05:10 26.12.2019 	 2,86 	 2,54 	 3 	 6 	 4 	 1013 	 0,4 	  
05:00 26.12.2019 	 2,84 	 2,47 	 3 	 5 	 8 	 1013 	 0,2 	  
04:50 26.12.2019 	 2,79 	 2,49 	 4 	 5 	 18 	 1013 	 -0,3 	  
04:40 26.12.2019 	 2,75 	 2,45 	 4 	 6 	 24 	 1014 	 -0,6 	  
04:30 26.12.2019 	 2,7 	 2,36 	 4 	 6 	 31 	 1014 	 -0,6 	  
04:20 26.12.2019 	 2,64 	 2,3 	 3 	 4 	 28 	 1014 	 -1 	  
04:10 26.12.2019 	 2,57 	 2,24 	 3 	 5 	 347 	 1013 	 -1,5 	  
04:00 26.12.2019 	 2,5 	 2,17 	 4 	 7 	 333 	 1013 	 -1,6 	  
03:50 26.12.2019 	 2,42 	 2,08 	 3 	 4 	 332 	 1013 	 -1,4 	  
03:40 26.12.2019 	 2,33 	 2,02 	 2 	 4 	 9 	 1014 	 -0,8 	  
03:30 26.12.2019 	 2,24 	 1,9 	 2 	 4 	 349 	 1014 	 -1,1 	  
03:20 26.12.2019 	 2,15 	 1,84 	 2 	 3 	 355 	 1014 	 -1,6 	  
03:10 26.12.2019 	 2,05 	 1,73 	 3 	 4 	 348 	 1014 	 -2,1 	  
03:00 26.12.2019 	 1,95 	 1,63 	 2 	 4 	 357 	 1014 	 -0,7 	  
02:50 26.12.2019 	 1,84 	 1,5 	 2 	 4 	 183 	 1014 	 3 	  
02:40 26.12.2019 	 1,74 	 1,37 	 4 	 5 	 171 	 1014 	 3,5 	  
02:30 26.12.2019 	 1,63 	 1,27 	 5 	 6 	 164 	 1015 	 3,2 	  
02:20 26.12.2019 	 1,53 	 1,14 	 2 	 5 	 74 	 1015 	 -0 	  
02:10 26.12.2019 	 1,42 	 1,05 	 1 	 3 	 30 	 1015 	 -2,5 	  
02:00 26.12.2019 	 1,32 	 0,94 	 2 	 3 	 34 	 1015 	 -2,4 	  
01:50 26.12.2019 	 1,21 	 0,82 	 1 	 2 	 27 	 1015 	 -2,7 	  
01:40 26.12.2019 	 1,11 	 0,78 	 2 	 3 	 11 	 1015 	 -3,1 	  
01:30 26.12.2019 	 1,02 	 0,6 	 3 	 4 	 345 	 1015 	 -3,2 	  
01:20 26.12.2019 	 0,92 	 0,58 	 3 	 4 	 349 	 1015 	 -3,1 	  
01:10 26.12.2019 	 0,83 	 0,49 	 2 	 3 	 349 	 1015 	 -3 	  
01:00 26.12.2019 	 0,75 	 0,38 	 2 	 3 	 341 	 1015 	 -3 	  
00:50 26.12.2019 	 0,67 	 0,36 	 2 	 3 	 9 	 1015 	 -2,6 	  
00:40 26.12.2019 	 0,61 	 0,22 	 3 	 3 	 21 	 1015 	 -2,5 	  
00:30 26.12.2019 	 0,55 	 0,19 	 3 	 4 	 21 	 1015 	 -2,6 	  
00:20 26.12.2019 	 0,49 	 0,13 	 2 	 3 	 21 	 1016 	 -2,7 	  
00:10 26.12.2019 	 0,45 	 0,12 	 3 	 4 	 13 	 1016 	 -3,1 	  
00:00 26.12.2019 	 0,41 	 0,06 	 3 	 4 	 9 	 1016 	 -3,3 	  
23:50 25.12.2019 	 0,39 	 0,01 	 3 	 4 	 360 	 1016 	 -3,6 	  
23:40 25.12.2019 	 0,37 	 0,01 	 3 	 4 	 352 	 1016 	 -3,8 	  
23:30 25.12.2019 	 0,36 	 -0,04 	 3 	 5 	 343 	 1016 	 -3,8 	  
23:20 25.12.2019 	 0,36 	 -0,02 	 3 	 4 	 345 	 1017 	 -3,6 	  
23:10 25.12.2019 	 0,37 	 -0,03 	 3 	 4 	 337 	 1017 	 -3,6 	  
23:00 25.12.2019 	 0,39 	 0,04 	 3 	 4 	 342 	 1017 	 -3,6 	  
22:50 25.12.2019 	 0,42 	 0,05 	 3 	 4 	 341 	 1017 	 -3,5 	  
22:40 25.12.2019 	 0,46 	 0,09 	 3 	 4 	 344 	 1017 	 -3,2 	  
22:30 25.12.2019 	 0,5 	 0,11 	 4 	 4 	 359 	 1017 	 -2,8 	  
22:20 25.12.2019 	 0,55 	 0,18 	 4 	 5 	 2 	 1017 	 -2,8 	  
22:10 25.12.2019 	 0,61 	 0,26 	 4 	 5 	 9 	 1018 	 -2,7 	  
22:00 25.12.2019 	 0,68 	 0,27 	 4 	 5 	 7 	 1018 	 -2,8 	  
21:50 25.12.2019 	 0,75 	 0,34 	 4 	 5 	 6 	 1018 	 -3,1 	  
21:40 25.12.2019 	 0,83 	 0,42 	 4 	 5 	 359 	 1018 	 -3,1 	  
21:30 25.12.2019 	 0,91 	 0,5 	 4 	 5 	 360 	 1018 	 -2,9 	  
21:20 25.12.2019 	 1 	 0,53 	 4 	 5 	 2 	 1018 	 -2,9 	  
21:10 25.12.2019 	 1,09 	 0,67 	 4 	 5 	 4 	 1018 	 -3,1 	  
21:00 25.12.2019 	 1,18 	 0,78 	 4 	 5 	 5 	 1018 	 -3,2 	  
20:50 25.12.2019 	 1,28 	 0,81 	 4 	 5 	 360 	 1018 	 -3,3 	  
20:40 25.12.2019 	 1,37 	 0,99 	 4 	 5 	 357 	 1018 	 -3,5 	  
20:30 25.12.2019 	 1,47 	 1,03 	 4 	 4 	 1 	 1018 	 -3,5 	  
20:20 25.12.2019 	 1,57 	 1,18 	 4 	 5 	 357 	 1018 	 -3,5 	  
20:10 25.12.2019 	 1,67 	 1,21 	 4 	 5 	 360 	 1018 	 -3,3 	  
20:00 25.12.2019 	 1,76 	 1,36 	 4 	 5 	 360 	 1018 	 -3,2 	  
19:50 25.12.2019 	 1,85 	 1,44 	 4 	 5 	 360 	 1018 	 -3,4 	  
19:40 25.12.2019 	 1,94 	 1,5 	 5 	 6 	 0 	 1019 	 -3,2 	  
19:30 25.12.2019 	 2,02 	 1,58 	 4 	 5 	 358 	 1018 	 -3,1 	  
19:20 25.12.2019 	 2,11 	 1,67 	 4 	 5 	 358 	 1019 	 -3 	  
19:10 25.12.2019 	 2,18 	 1,74 	 4 	 6 	 355 	 1019 	 -3 	  
19:00 25.12.2019 	 2,25 	 1,84 	 4 	 5 	 1 	 1019 	 -3 	  
18:50 25.12.2019 	 2,32 	 1,93 	 4 	 5 	 1 	 1019 	 -2,9 	  
18:40 25.12.2019 	 2,39 	 1,98 	 4 	 5 	 1 	 1018 	 -2,7 	  
18:30 25.12.2019 	 2,44 	 2,07 	 4 	 5 	 360 	 1018 	 -2,3 	  
18:20 25.12.2019 	 2,49 	 2,09 	 4 	 5 	 6 	 1018 	 -2,2 	  
18:10 25.12.2019 	 2,53 	 2,14 	 4 	 6 	 4 	 1018 	 -2,2 	  
18:00 25.12.2019 	 2,57 	 2,21 	 4 	 5 	 4 	 1018 	 -2 	  
17:50 25.12.2019 	 2,6 	 2,19 	 4 	 5 	 7 	 1018 	 -1,6 	  
17:40 25.12.2019 	 2,62 	 2,24 	 4 	 5 	 7 	 1018 	 -1,6 	  
17:30 25.12.2019 	 2,63 	 2,23 	 4 	 5 	 8 	 1018 	 -1,4 	  
17:20 25.12.2019 	 2,63 	 2,28 	 4 	 6 	 10 	 1018 	 -1,1 	  
17:10 25.12.2019 	 2,63 	 2,31 	 4 	 5 	 10 	 1018 	 -0,8 	  
17:00 25.12.2019 	 2,63 	 2,24 	 4 	 6 	 13 	 1018 	 -0,7 	  
16:50 25.12.2019 	 2,6 	 2,19 	 3 	 5 	 9 	 1018 	 -0,7 	  
16:40 25.12.2019 	 2,58 	 2,23 	 3 	 5 	 9 	 1018 	 -0,5 	  
16:30 25.12.2019 	 2,55 	 2,18 	 3 	 5 	 9 	 1018 	 -0,3 	  
16:20 25.12.2019 	 2,51 	 2,15 	 3 	 4 	 8 	 1018 	 -0,1 	  
16:10 25.12.2019 	 2,46 	 2,06 	 3 	 4 	 14 	 1018 	 -0 	  
16:00 25.12.2019 	 2,41 	 2,07 	 3 	 4 	 18 	 1018 	 0,1 	  
15:50 25.12.2019 	 2,35 	 1,95 	 3 	 5 	 19 	 1018 	 0,3 	  
15:40 25.12.2019 	 2,28 	 1,89 	 3 	 4 	 19 	 1018 	 0,5 	  
15:30 25.12.2019 	 2,21 	 1,81 	 3 	 4 	 0 	 1018 	 0,5 	  
15:20 25.12.2019 	 2,14 	 1,76 	 2 	 4 	 2 	 1018 	 0,7 	  
15:10 25.12.2019 	 2,05 	 1,75 	 2 	 4 	 13 	 1018 	 0,9 	  
15:00 25.12.2019 	 1,96 	 1,58 	 2 	 3 	 4 	 1018 	 0,9 	  
14:50 25.12.2019 	 1,87 	 1,56 	 2 	 3 	 7 	 1018 	 0,9 	  
14:40 25.12.2019 	 1,78 	 1,39 	 2 	 4 	 16 	 1018 	 0,9 	  
14:30 25.12.2019 	 1,68 	 1,35 	 2 	 3 	 17 	 1018 	 1,1 	  
14:20 25.12.2019 	 1,58 	 1,27 	 2 	 4 	 11 	 1018 	 1,1 	  
14:10 25.12.2019 	 1,48 	 1,15 	 2 	 3 	 11 	 1018 	 1,1 	  
14:00 25.12.2019 	 1,39 	 1,06 	 2 	 3 	 4 	 1018 	 1,2 	  
13:50 25.12.2019 	 1,29 	 0,97 	 3 	 4 	 349 	 1018 	 1 	  
13:40 25.12.2019 	 1,19 	 0,9 	 2 	 4 	 343 	 1018 	 0,7 	  
13:30 25.12.2019 	 1,09 	 0,82 	 2 	 4 	 343 	 1018 	 0,9 	  
13:20 25.12.2019 	 1 	 0,73 	 2 	 3 	 347 	 1018 	 1,1 	  
13:10 25.12.2019 	 0,91 	 0,62 	 2 	 4 	 338 	 1018 	 1,1 	  
13:00 25.12.2019 	 0,83 	 0,54 	 3 	 3 	 2 	 1018 	 1,1 	  
12:50 25.12.2019 	 0,75 	 0,45 	 2 	 4 	 345 	 1018 	 0,9 	  
12:40 25.12.2019 	 0,67 	 0,46 	 2 	 3 	 345 	 1018 	 0,8 	  
12:30 25.12.2019 	 0,61 	 0,36 	 2 	 3 	 355 	 1018 	 0,9 	  
12:20 25.12.2019 	 0,55 	 0,3 	 2 	 3 	 9 	 1018 	 1,1 	  
12:10 25.12.2019 	 0,5 	 0,31 	 2 	 3 	 5 	 1018 	 1 	  
12:00 25.12.2019 	 0,46 	 0,19 	 2 	 3 	 359 	 1018 	 0,8 	  
11:50 25.12.2019 	 0,42 	 0,13 	 2 	 3 	 5 	 1018 	 1 	  
11:40 25.12.2019 	 0,39 	 0,18 	 2 	 3 	 354 	 1018 	 0,8 	  
11:30 25.12.2019 	 0,38 	 0,12 	 2 	 3 	 353 	 1018 	 0,5 	  
11:20 25.12.2019 	 0,37 	 0,09 	 2 	 2 	 342 	 1018 	 0,4 	  
11:10 25.12.2019 	 0,37 	 0,18 	 2 	 2 	 341 	 1018 	 0,6 	  
11:00 25.12.2019 	 0,38 	 0,1 	 2 	 3 	 349 	 1018 	 0,8 	  
10:50 25.12.2019 	 0,4 	 0,1 	 2 	 3 	 348 	 1018 	 0,8 	  
10:40 25.12.2019 	 0,43 	 0,19 	 2 	 3 	 335 	 1018 	 0,9 	  
10:30 25.12.2019 	 0,47 	 0,27 	 2 	 3 	 343 	 1017 	 0,8 	  
10:20 25.12.2019 	 0,52 	 0,25 	 2 	 3 	 358 	 1017 	 0,7 	  
10:10 25.12.2019 	 0,57 	 0,23 	 2 	 3 	 4 	 1017 	 0,9 	  
10:00 25.12.2019 	 0,63 	 0,34 	 3 	 4 	 358 	 1017 	 0,7 	  
09:50 25.12.2019 	 0,7 	 0,37 	 2 	 3 	 8 	 1017 	 0,8 	  
09:40 25.12.2019 	 0,78 	 0,51 	 2 	 3 	 9 	 1017 	 0,9 	  
09:30 25.12.2019 	 0,86 	 0,59 	 3 	 4 	 3 	 1017 	 1,1 	  
09:20 25.12.2019 	 0,95 	 0,61 	 3 	 4 	 350 	 1017 	 0,7 	  
09:10 25.12.2019 	 1,04 	 0,69 	 2 	 4 	 349 	 1017 	 0,7 	  
09:00 25.12.2019 	 1,13 	 0,85 	 2 	 5 	 332 	 1017 	 0,4 	  
08:50 25.12.2019 	 1,23 	 0,9 	 2 	 3 	 324 	 1017 	 0,3 	  
08:40 25.12.2019 	 1,34 	 1,02 	 3 	 5 	 337 	 1016 	 0,4 	  
08:30 25.12.2019 	 1,44 	 1,14 	 4 	 5 	 330 	 1016 	 0,4 	  
08:20 25.12.2019 	 1,54 	 1,15 	 3 	 4 	 345 	 1016 	 0,3 	  
08:10 25.12.2019 	 1,65 	 1,32 	 3 	 4 	 345 	 1016 	 0,1 	  
08:00 25.12.2019 	 1,75 	 1,37 	 3 	 4 	 336 	 1016 	 0 	  
07:50 25.12.2019 	 1,85 	 1,5 	 3 	 4 	 334 	 1016 	 0 	  
07:40 25.12.2019 	 1,95 	 1,58 	 3 	 4 	 347 	 1016 	 0,1 	  
07:30 25.12.2019 	 2,04 	 1,77 	 3 	 5 	 357 	 1015 	 0,2 	  
07:20 25.12.2019 	 2,14 	 1,78 	 3 	 5 	 6 	 1015 	 0,2 	  
07:10 25.12.2019 	 2,23 	 1,91 	 3 	 4 	 0 	 1015 	 0 	  
07:00 25.12.2019 	 2,31 	 1,97 	 3 	 4 	 352 	 1015 	 -0,1 	  
06:50 25.12.2019 	 2,39 	 2,01 	 3 	 4 	 346 	 1015 	 -0,2 	  
06:40 25.12.2019 	 2,46 	 2,12 	 3 	 4 	 350 	 1015 	 -0,1 	  
06:30 25.12.2019 	 2,53 	 2,2 	 2 	 3 	 358 	 1015 	 0,1 	  
06:20 25.12.2019 	 2,6 	 2,28 	 3 	 4 	 6 	 1015 	 0,2 	  
06:10 25.12.2019 	 2,65 	 2,35 	 3 	 5 	 357 	 1015 	 0,1 	  
06:00 25.12.2019 	 2,7 	 2,34 	 3 	 5 	 350 	 1015 	 0,1 	  
05:50 25.12.2019 	 2,74 	 2,46 	 3 	 4 	 342 	 1015 	 0,1 	  
05:40 25.12.2019 	 2,78 	 2,44 	 5 	 6 	 344 	 1015 	 0,3 	  
05:30 25.12.2019 	 2,81 	 2,5 	 3 	 5 	 336 	 1015 	 0,3 	  
05:20 25.12.2019 	 2,82 	 2,55 	 3 	 4 	 347 	 1015 	 0,3 	  
05:10 25.12.2019 	 2,84 	 2,49 	 3 	 5 	 349 	 1014 	 0,3 	  
05:00 25.12.2019 	 2,84 	 2,52 	 3 	 6 	 346 	 1014 	 0,1 	  
04:50 25.12.2019 	 2,84 	 2,51 	 3 	 4 	 349 	 1014 	 0,1 	  
04:40 25.12.2019 	 2,83 	 2,48 	 3 	 5 	 348 	 1014 	 0 	  
04:30 25.12.2019 	 2,81 	 2,54 	 3 	 4 	 327 	 1014 	 -0,1 	  
04:20 25.12.2019 	 2,78 	 2,42 	 3 	 5 	 346 	 1014 	 -0,1 	  
04:10 25.12.2019 	 2,74 	 2,44 	 4 	 5 	 355 	 1014 	 -0,1 	  
04:00 25.12.2019 	 2,7 	 2,36 	 3 	 5 	 345 	 1014 	 -0,3 	  
03:50 25.12.2019 	 2,65 	 2,35 	 3 	 5 	 335 	 1014 	 -0,4 	  
03:40 25.12.2019 	 2,6 	 2,31 	 4 	 6 	 343 	 1013 	 -0,5 	  
03:30 25.12.2019 	 2,53 	 2,2 	 3 	 5 	 345 	 1013 	 -0,7 	  
03:20 25.12.2019 	 2,46 	 2,02 	 4 	 5 	 339 	 1013 	 -0,9 	  
03:10 25.12.2019 	 2,39 	 2,03 	 3 	 4 	 337 	 1013 	 -0,9 	  
03:00 25.12.2019 	 2,31 	 1,92 	 4 	 5 	 338 	 1013 	 -1 	  
02:50 25.12.2019 	 2,23 	 1,93 	 4 	 5 	 342 	 1013 	 -0,9 	  
02:40 25.12.2019 	 2,14 	 1,82 	 4 	 5 	 339 	 1013 	 -1,1 	  
02:30 25.12.2019 	 2,04 	 1,72 	 4 	 5 	 335 	 1013 	 -1,3 	  
02:20 25.12.2019 	 1,94 	 1,61 	 3 	 5 	 333 	 1013 	 -1,1 	  
02:10 25.12.2019 	 1,84 	 1,56 	 4 	 5 	 334 	 1012 	 -0,8 	  
02:00 25.12.2019 	 1,74 	 1,38 	 4 	 6 	 343 	 1012 	 -0,6 	  
01:50 25.12.2019 	 1,64 	 1,3 	 5 	 7 	 327 	 1012 	 0,6 	  
01:40 25.12.2019 	 1,53 	 1,22 	 6 	 7 	 322 	 1012 	 0,8 	  
01:30 25.12.2019 	 1,44 	 1,05 	 6 	 8 	 323 	 1012 	 0,8 	  
01:20 25.12.2019 	 1,33 	 1,02 	 5 	 8 	 323 	 1012 	 0,6 	  
01:10 25.12.2019 	 1,23 	 0,9 	 5 	 8 	 325 	 1012 	 0,4 	  
01:00 25.12.2019 	 1,13 	 0,81 	 5 	 6 	 324 	 1012 	 0,2 	  
00:50 25.12.2019 	 1,04 	 0,76 	 4 	 6 	 327 	 1012 	 -0,1 	  
00:40 25.12.2019 	 0,95 	 0,62 	 4 	 5 	 326 	 1012 	 -0,5 	  
00:30 25.12.2019 	 0,87 	 0,59 	 4 	 5 	 329 	 1012 	 -0,6 	  
00:20 25.12.2019 	 0,79 	 0,51 	 4 	 5 	 332 	 1011 	 -0,6 	  
00:10 25.12.2019 	 0,71 	 0,45 	 4 	 5 	 329 	 1011 	 -0,8 	  
00:00 25.12.2019 	 0,65 	 0,33 	 4 	 5 	 328 	 1011 	 -0,6 	  
23:50 24.12.2019 	 0,59 	 0,29 	 3 	 4 	 335 	 1011 	 -0,7 	  
23:40 24.12.2019 	 0,54 	 0,26 	 3 	 4 	 348 	 1011 	 -0,5 	  
23:30 24.12.2019 	 0,5 	 0,2 	 3 	 4 	 343 	 1011 	 -0,6 	  
23:20 24.12.2019 	 0,46 	 0,21 	 3 	 4 	 340 	 1011 	 -0,6 	  
23:10 24.12.2019 	 0,43 	 0,18 	 3 	 4 	 343 	 1011 	 -0,5 	  
23:00 24.12.2019 	 0,41 	 0,13 	 4 	 5 	 339 	 1010 	 -0,5 	  
22:50 24.12.2019 	 0,41 	 0,09 	 4 	 4 	 332 	 1010 	 -0,4 	  
22:40 24.12.2019 	 0,4 	 0,12 	 4 	 5 	 334 	 1010 	 -0,2 	  
22:30 24.12.2019 	 0,41 	 0,16 	 3 	 4 	 332 	 1010 	 -0,1 	  
22:20 24.12.2019 	 0,43 	 0,1 	 3 	 4 	 336 	 1010 	 -0 	  
22:10 24.12.2019 	 0,45 	 0,11 	 3 	 5 	 338 	 1010 	 0,1 	  
22:00 24.12.2019 	 0,48 	 0,23 	 3 	 5 	 340 	 1009 	 0,1 	  
21:50 24.12.2019 	 0,53 	 0,27 	 4 	 6 	 336 	 1009 	 0,1 	  
21:40 24.12.2019 	 0,57 	 0,28 	 4 	 5 	 337 	 1009 	 0 	  
21:30 24.12.2019 	 0,63 	 0,3 	 4 	 6 	 331 	 1009 	 0 	  
21:20 24.12.2019 	 0,69 	 0,39 	 4 	 5 	 333 	 1009 	 -0,1 	  
21:10 24.12.2019 	 0,76 	 0,46 	 4 	 6 	 328 	 1009 	 -0,1 	  
21:00 24.12.2019 	 0,83 	 0,48 	 4 	 5 	 339 	 1008 	 -0,3 	  
20:50 24.12.2019 	 0,91 	 0,59 	 3 	 5 	 343 	 1008 	 -0,3 	  
20:40 24.12.2019 	 0,99 	 0,62 	 3 	 5 	 342 	 1008 	 -0,4 	  
20:30 24.12.2019 	 1,07 	 0,79 	 4 	 5 	 338 	 1008 	 -0,4 	  
20:20 24.12.2019 	 1,16 	 0,83 	 3 	 5 	 335 	 1008 	 -0,4 	  
20:10 24.12.2019 	 1,25 	 0,95 	 4 	 5 	 336 	 1008 	 -0,4 	  
20:00 24.12.2019 	 1,34 	 1,02 	 3 	 5 	 332 	 1008 	 -0,3 	  
19:50 24.12.2019 	 1,44 	 1,18 	 4 	 5 	 323 	 1007 	 -0,3 	  
19:40 24.12.2019 	 1,53 	 1,19 	 4 	 6 	 317 	 1007 	 -0,2 	  
19:30 24.12.2019 	 1,62 	 1,26 	 4 	 6 	 309 	 1007 	 -0,3 	  
19:20 24.12.2019 	 1,72 	 1,41 	 4 	 5 	 309 	 1007 	 -0,3 	  
19:10 24.12.2019 	 1,8 	 1,52 	 4 	 6 	 310 	 1007 	 -0,3 	  
19:00 24.12.2019 	 1,89 	 1,57 	 4 	 6 	 320 	 1007 	 -0,3 	  
18:50 24.12.2019 	 1,97 	 1,66 	 4 	 6 	 325 	 1007 	 -0,3 	  
18:40 24.12.2019 	 2,05 	 1,74 	 4 	 5 	 321 	 1006 	 -0,1 	  
18:30 24.12.2019 	 2,13 	 1,85 	 4 	 6 	 320 	 1006 	 -0,1 	  
18:20 24.12.2019 	 2,2 	 1,83 	 4 	 6 	 320 	 1006 	 -0,1 	  
18:10 24.12.2019 	 2,27 	 1,98 	 4 	 6 	 319 	 1006 	 -0,1 	  
18:00 24.12.2019 	 2,32 	 2,11 	 4 	 5 	 321 	 1006 	 -0 	  
17:50 24.12.2019 	 2,38 	 2,1 	 4 	 5 	 323 	 1006 	 0 	  
17:40 24.12.2019 	 2,43 	 2,16 	 4 	 5 	 331 	 1006 	 0 	  
17:30 24.12.2019 	 2,48 	 2,23 	 3 	 4 	 329 	 1005 	 0 	  
17:20 24.12.2019 	 2,51 	 2,24 	 4 	 5 	 329 	 1005 	 0 	  
17:10 24.12.2019 	 2,54 	 2,27 	 4 	 5 	 329 	 1005 	 0 	  
17:00 24.12.2019 	 2,57 	 2,41 	 4 	 5 	 326 	 1005 	 0,1 	  
16:50 24.12.2019 	 2,58 	 2,27 	 4 	 5 	 324 	 1005 	 0,1 	  
16:40 24.12.2019 	 2,59 	 2,33 	 4 	 6 	 329 	 1004 	 0,1 	  
16:30 24.12.2019 	 2,59 	 2,37 	 5 	 7 	 328 	 1004 	 0,2 	  
16:20 24.12.2019 	 2,59 	 2,28 	 5 	 6 	 321 	 1004 	 0,2 	  
16:10 24.12.2019 	 2,58 	 2,38 	 4 	 6 	 321 	 1004 	 0,2 	  
16:00 24.12.2019 	 2,56 	 2,34 	 5 	 6 	 321 	 1004 	 0,2 	  
15:50 24.12.2019 	 2,53 	 2,27 	 5 	 7 	 322 	 1004 	 0,3 	  
15:40 24.12.2019 	 2,49 	 2,3 	 5 	 6 	 317 	 1004 	 0,3 	  
15:30 24.12.2019 	 2,46 	 2,18 	 5 	 7 	 313 	 1003 	 0,3 	  
15:20 24.12.2019 	 2,41 	 2,16 	 5 	 6 	 314 	 1003 	 0,5 	  
15:10 24.12.2019 	 2,35 	 2,17 	 5 	 6 	 316 	 1003 	 0,2 	  
15:00 24.12.2019 	 2,29 	 2 	 4 	 6 	 318 	 1003 	 0 	  
14:50 24.12.2019 	 2,23 	 1,97 	 4 	 5 	 318 	 1003 	 0,1 	  
14:40 24.12.2019 	 2,16 	 1,93 	 3 	 5 	 326 	 1003 	 0,1 	  
14:30 24.12.2019 	 2,08 	 1,87 	 3 	 4 	 308 	 1003 	 0,2 	  
14:20 24.12.2019 	 2 	 1,8 	 4 	 4 	 304 	 1003 	 0,3 	  
14:10 24.12.2019 	 1,91 	 1,65 	 4 	 6 	 305 	 1003 	 0,3 	  
14:00 24.12.2019 	 1,82 	 1,61 	 3 	 5 	 304 	 1002 	 0,4 	  
13:50 24.12.2019 	 1,73 	 1,51 	 4 	 6 	 318 	 1002 	 0,3 	  
13:40 24.12.2019 	 1,64 	 1,44 	 4 	 6 	 316 	 1002 	 0,3 	  
13:30 24.12.2019 	 1,54 	 1,36 	 4 	 5 	 316 	 1002 	 0,2 	  
13:20 24.12.2019 	 1,45 	 1,25 	 4 	 5 	 319 	 1002 	 0,4 	  
13:10 24.12.2019 	 1,35 	 1,21 	 3 	 5 	 318 	 1002 	 0,5 	  
13:00 24.12.2019 	 1,26 	 1,11 	 3 	 4 	 328 	 1002 	 0,5 	  
12:50 24.12.2019 	 1,17 	 1,01 	 3 	 5 	 332 	 1002 	 0,5 	  
12:40 24.12.2019 	 1,08 	 0,96 	 4 	 5 	 331 	 1002 	 0,5 	  
12:30 24.12.2019 	 0,99 	 0,88 	 3 	 4 	 344 	 1002 	 0,5 	  
12:20 24.12.2019 	 0,91 	 0,8 	 3 	 4 	 347 	 1002 	 0,5 	  
12:10 24.12.2019 	 0,83 	 0,73 	 3 	 4 	 341 	 1001 	 0,5 	  
12:00 24.12.2019 	 0,76 	 0,65 	 3 	 4 	 339 	 1001 	 0,5 	  
11:50 24.12.2019 	 0,7 	 0,56 	 3 	 4 	 343 	 1001 	 0,5 	  
11:40 24.12.2019 	 0,64 	 0,47 	 3 	 5 	 341 	 1001 	 0,5 	  
11:30 24.12.2019 	 0,59 	 0,5 	 3 	 4 	 343 	 1001 	 0,5 	  
