 Timabil 	 Flodatafla (m)	Sjavarhaed (m)	Vindur (m/s)	Hvida (m/s)	Vindatt (deg)	Loftthrystingur (hpa)	Lofthiti (degC)	
10:20 23.12.2019 	 0,63 	 0,67 	 6 	 9 	 45 	 997 	 2,9 	  
10:10 23.12.2019 	 0,61 	 0,75 	 7 	 9 	 49 	 997 	 3 	  
10:00 23.12.2019 	 0,6 	 0,69 	 7 	 10 	 49 	 997 	 3 	  
09:50 23.12.2019 	 0,59 	 0,62 	 7 	 9 	 50 	 997 	 2,9 	  
09:40 23.12.2019 	 0,6 	 0,68 	 7 	 9 	 52 	 997 	 2,9 	  
09:30 23.12.2019 	 0,61 	 0,67 	 7 	 9 	 48 	 997 	 2,9 	  
09:20 23.12.2019 	 0,63 	 0,72 	 6 	 9 	 46 	 997 	 2,8 	  
09:10 23.12.2019 	 0,66 	 0,71 	 6 	 9 	 46 	 997 	 2,9 	  
09:00 23.12.2019 	 0,7 	 0,69 	 7 	 10 	 50 	 997 	 2,9 	  
08:50 23.12.2019 	 0,74 	 0,87 	 8 	 11 	 50 	 997 	 2,9 	  
08:40 23.12.2019 	 0,79 	 0,85 	 8 	 11 	 51 	 997 	 2,9 	  
08:30 23.12.2019 	 0,85 	 0,89 	 8 	 11 	 50 	 997 	 2,7 	  
08:20 23.12.2019 	 0,91 	 0,92 	 8 	 10 	 46 	 996 	 2,5 	  
08:10 23.12.2019 	 0,98 	 1,01 	 7 	 10 	 45 	 996 	 2,2 	  
08:00 23.12.2019 	 1,05 	 1,09 	 6 	 10 	 44 	 996 	 2,6 	  
07:50 23.12.2019 	 1,13 	 1,12 	 6 	 9 	 44 	 996 	 2,8 	  
07:40 23.12.2019 	 1,22 	 1,27 	 7 	 12 	 47 	 996 	 2,9 	  
07:30 23.12.2019 	 1,3 	 1,29 	 7 	 12 	 47 	 996 	 2,7 	  
07:20 23.12.2019 	 1,39 	 1,47 	 7 	 10 	 46 	 996 	 2,7 	  
07:10 23.12.2019 	 1,48 	 1,52 	 8 	 12 	 50 	 996 	 2,9 	  
07:00 23.12.2019 	 1,57 	 1,62 	 8 	 11 	 50 	 996 	 2,9 	  
06:50 23.12.2019 	 1,67 	 1,78 	 8 	 11 	 50 	 996 	 2,6 	  
06:40 23.12.2019 	 1,76 	 1,84 	 8 	 11 	 48 	 996 	 2,7 	  
06:30 23.12.2019 	 1,85 	 1,95 	 8 	 12 	 49 	 996 	 2,8 	  
06:20 23.12.2019 	 1,94 	 1,99 	 8 	 11 	 50 	 996 	 2,9 	  
06:10 23.12.2019 	 2,03 	 2,1 	 9 	 12 	 49 	 996 	 2,8 	  
06:00 23.12.2019 	 2,11 	 2,2 	 9 	 13 	 50 	 995 	 2,9 	  
05:50 23.12.2019 	 2,19 	 2,32 	 8 	 12 	 48 	 995 	 2,7 	  
05:40 23.12.2019 	 2,27 	 2,35 	 8 	 11 	 47 	 995 	 2,9 	  
05:30 23.12.2019 	 2,34 	 2,5 	 7 	 10 	 43 	 995 	 2,7 	  
05:20 23.12.2019 	 2,41 	 2,47 	 7 	 11 	 47 	 995 	 2,7 	  
05:10 23.12.2019 	 2,48 	 2,54 	 6 	 9 	 46 	 995 	 2,3 	  
05:00 23.12.2019 	 2,53 	 2,65 	 7 	 9 	 47 	 995 	 2,3 	  
04:50 23.12.2019 	 2,59 	 2,74 	 7 	 9 	 45 	 995 	 2,5 	  
04:40 23.12.2019 	 2,63 	 2,8 	 7 	 10 	 50 	 995 	 2,8 	  
04:30 23.12.2019 	 2,67 	 2,81 	 7 	 10 	 52 	 995 	 2,7 	  
04:20 23.12.2019 	 2,71 	 2,9 	 8 	 10 	 52 	 995 	 2,8 	  
04:10 23.12.2019 	 2,74 	 2,89 	 7 	 10 	 51 	 995 	 2,9 	  
04:00 23.12.2019 	 2,76 	 2,94 	 7 	 10 	 48 	 995 	 2,8 	  
03:50 23.12.2019 	 2,78 	 2,91 	 8 	 11 	 51 	 995 	 3 	  
03:40 23.12.2019 	 2,78 	 2,99 	 8 	 13 	 51 	 995 	 2,9 	  
03:30 23.12.2019 	 2,78 	 2,95 	 9 	 13 	 53 	 995 	 3,1 	  
03:20 23.12.2019 	 2,78 	 2,94 	 9 	 12 	 52 	 995 	 3 	  
03:10 23.12.2019 	 2,76 	 2,97 	 10 	 13 	 54 	 995 	 3,3 	  
03:00 23.12.2019 	 2,75 	 2,96 	 10 	 13 	 54 	 995 	 3,6 	  
02:50 23.12.2019 	 2,72 	 2,89 	 10 	 13 	 56 	 995 	 3,4 	  
02:40 23.12.2019 	 2,68 	 2,87 	 10 	 14 	 55 	 995 	 3,4 	  
02:30 23.12.2019 	 2,64 	 2,84 	 11 	 15 	 56 	 995 	 3,3 	  
02:20 23.12.2019 	 2,6 	 2,78 	 9 	 13 	 52 	 994 	 3,4 	  
02:10 23.12.2019 	 2,54 	 2,71 	 9 	 13 	 54 	 994 	 3,3 	  
02:00 23.12.2019 	 2,48 	 2,65 	 10 	 14 	 57 	 994 	 3,5 	  
01:50 23.12.2019 	 2,42 	 2,63 	 9 	 13 	 56 	 994 	 3,6 	  
01:40 23.12.2019 	 2,34 	 2,48 	 9 	 11 	 53 	 994 	 3,3 	  
01:30 23.12.2019 	 2,27 	 2,48 	 10 	 13 	 54 	 994 	 3,4 	  
01:20 23.12.2019 	 2,19 	 2,33 	 9 	 12 	 55 	 994 	 3,4 	  
01:10 23.12.2019 	 2,11 	 2,27 	 9 	 12 	 54 	 994 	 3,3 	  
01:00 23.12.2019 	 2,02 	 2,17 	 8 	 10 	 50 	 994 	 3,2 	  
00:50 23.12.2019 	 1,93 	 2,06 	 8 	 10 	 50 	 994 	 2,9 	  
00:40 23.12.2019 	 1,84 	 1,97 	 9 	 11 	 53 	 994 	 3 	  
00:30 23.12.2019 	 1,75 	 1,93 	 8 	 11 	 51 	 994 	 3,1 	  
00:20 23.12.2019 	 1,66 	 1,84 	 8 	 11 	 53 	 994 	 3,3 	  
00:10 23.12.2019 	 1,57 	 1,72 	 8 	 11 	 53 	 994 	 3,4 	  
00:00 23.12.2019 	 1,48 	 1,62 	 9 	 12 	 57 	 994 	 3,3 	  
23:50 22.12.2019 	 1,39 	 1,53 	 10 	 14 	 58 	 994 	 3,4 	  
23:40 22.12.2019 	 1,3 	 1,53 	 10 	 13 	 55 	 994 	 3,6 	  
23:30 22.12.2019 	 1,22 	 1,44 	 10 	 13 	 53 	 994 	 3,5 	  
23:20 22.12.2019 	 1,13 	 1,3 	 9 	 12 	 54 	 994 	 3,2 	  
23:10 22.12.2019 	 1,06 	 1,25 	 10 	 12 	 57 	 993 	 3,1 	  
23:00 22.12.2019 	 0,99 	 1,09 	 9 	 12 	 57 	 993 	 3,2 	  
22:50 22.12.2019 	 0,92 	 1,03 	 9 	 12 	 57 	 993 	 3,1 	  
22:40 22.12.2019 	 0,86 	 0,99 	 8 	 11 	 54 	 993 	 2,9 	  
22:30 22.12.2019 	 0,8 	 0,9 	 8 	 12 	 51 	 993 	 3,1 	  
22:20 22.12.2019 	 0,75 	 0,89 	 9 	 11 	 55 	 993 	 3 	  
22:10 22.12.2019 	 0,71 	 0,84 	 9 	 11 	 57 	 993 	 3,1 	  
22:00 22.12.2019 	 0,68 	 0,8 	 10 	 14 	 54 	 993 	 3,3 	  
21:50 22.12.2019 	 0,65 	 0,71 	 9 	 13 	 49 	 993 	 3,2 	  
21:40 22.12.2019 	 0,62 	 0,65 	 9 	 13 	 47 	 993 	 3,3 	  
21:30 22.12.2019 	 0,61 	 0,7 	 9 	 13 	 47 	 992 	 3,2 	  
21:20 22.12.2019 	 0,6 	 0,71 	 10 	 14 	 48 	 992 	 3,3 	  
21:10 22.12.2019 	 0,61 	 0,66 	 10 	 14 	 46 	 992 	 3,3 	  
21:00 22.12.2019 	 0,62 	 0,7 	 10 	 14 	 46 	 992 	 3,4 	  
20:50 22.12.2019 	 0,63 	 0,67 	 9 	 14 	 43 	 992 	 3,3 	  
20:40 22.12.2019 	 0,65 	 0,74 	 9 	 14 	 45 	 992 	 3,4 	  
20:30 22.12.2019 	 0,68 	 0,77 	 9 	 12 	 46 	 992 	 3,3 	  
20:20 22.12.2019 	 0,72 	 0,81 	 9 	 13 	 46 	 992 	 3,2 	  
20:10 22.12.2019 	 0,77 	 0,83 	 9 	 12 	 46 	 992 	 3,2 	  
20:00 22.12.2019 	 0,81 	 0,81 	 9 	 14 	 44 	 992 	 3,4 	  
19:50 22.12.2019 	 0,87 	 0,97 	 9 	 14 	 43 	 992 	 3,3 	  
19:40 22.12.2019 	 0,93 	 1 	 8 	 12 	 44 	 991 	 3,2 	  
19:30 22.12.2019 	 0,99 	 1,06 	 10 	 14 	 46 	 991 	 3,4 	  
19:20 22.12.2019 	 1,07 	 1,11 	 9 	 13 	 47 	 991 	 3,5 	  
19:10 22.12.2019 	 1,14 	 1,14 	 9 	 14 	 45 	 991 	 3,5 	  
19:00 22.12.2019 	 1,22 	 1,29 	 9 	 13 	 48 	 991 	 3,5 	  
18:50 22.12.2019 	 1,3 	 1,28 	 10 	 15 	 46 	 991 	 3,6 	  
18:40 22.12.2019 	 1,37 	 1,41 	 10 	 15 	 48 	 991 	 3,5 	  
18:30 22.12.2019 	 1,46 	 1,54 	 10 	 15 	 47 	 991 	 3,6 	  
18:20 22.12.2019 	 1,55 	 1,72 	 11 	 14 	 49 	 990 	 3,5 	  
18:10 22.12.2019 	 1,63 	 1,7 	 11 	 15 	 48 	 990 	 3,6 	  
18:00 22.12.2019 	 1,71 	 1,84 	 11 	 15 	 49 	 990 	 3,6 	  
17:50 22.12.2019 	 1,79 	 1,86 	 11 	 15 	 49 	 990 	 3,7 	  
17:40 22.12.2019 	 1,88 	 1,98 	 10 	 15 	 47 	 990 	 3,8 	  
17:30 22.12.2019 	 1,95 	 2,04 	 11 	 14 	 49 	 990 	 3,8 	  
17:20 22.12.2019 	 2,03 	 2,19 	 10 	 15 	 48 	 990 	 3,8 	  
17:10 22.12.2019 	 2,1 	 2,22 	 8 	 13 	 45 	 990 	 3,6 	  
17:00 22.12.2019 	 2,18 	 2,3 	 11 	 17 	 51 	 990 	 3,7 	  
16:50 22.12.2019 	 2,24 	 2,4 	 10 	 14 	 51 	 989 	 3,9 	  
16:40 22.12.2019 	 2,3 	 2,45 	 9 	 13 	 49 	 989 	 3,7 	  
16:30 22.12.2019 	 2,36 	 2,54 	 8 	 11 	 49 	 989 	 3,3 	  
16:20 22.12.2019 	 2,42 	 2,54 	 7 	 12 	 45 	 989 	 3,3 	  
16:10 22.12.2019 	 2,46 	 2,68 	 9 	 12 	 46 	 989 	 3,4 	  
16:00 22.12.2019 	 2,51 	 2,64 	 8 	 11 	 49 	 989 	 3,6 	  
15:50 22.12.2019 	 2,54 	 2,73 	 7 	 11 	 46 	 989 	 3,6 	  
15:40 22.12.2019 	 2,57 	 2,78 	 7 	 12 	 39 	 989 	 3,2 	  
15:30 22.12.2019 	 2,6 	 2,83 	 7 	 10 	 38 	 989 	 3,2 	  
15:20 22.12.2019 	 2,62 	 2,91 	 7 	 11 	 35 	 989 	 3,2 	  
15:10 22.12.2019 	 2,63 	 2,87 	 8 	 11 	 34 	 988 	 3,2 	  
15:00 22.12.2019 	 2,63 	 2,81 	 8 	 10 	 30 	 988 	 3,3 	  
14:50 22.12.2019 	 2,63 	 2,87 	 7 	 10 	 27 	 988 	 3,4 	  
14:40 22.12.2019 	 2,63 	 2,87 	 7 	 11 	 29 	 988 	 3,4 	  
14:30 22.12.2019 	 2,61 	 2,89 	 8 	 11 	 28 	 988 	 3,4 	  
14:20 22.12.2019 	 2,6 	 2,8 	 8 	 11 	 29 	 988 	 3,5 	  
14:10 22.12.2019 	 2,57 	 2,83 	 8 	 10 	 25 	 988 	 3,2 	  
14:00 22.12.2019 	 2,53 	 2,83 	 8 	 11 	 26 	 988 	 3,3 	  
13:50 22.12.2019 	 2,49 	 2,77 	 8 	 11 	 27 	 988 	 3,2 	  
13:40 22.12.2019 	 2,45 	 2,71 	 8 	 11 	 27 	 988 	 3,2 	  
13:30 22.12.2019 	 2,39 	 2,64 	 8 	 11 	 29 	 988 	 3,1 	  
13:20 22.12.2019 	 2,33 	 2,58 	 8 	 10 	 28 	 988 	 3,1 	  
13:10 22.12.2019 	 2,27 	 2,52 	 7 	 10 	 28 	 988 	 3 	  
13:00 22.12.2019 	 2,21 	 2,4 	 8 	 11 	 29 	 988 	 2,9 	  
12:50 22.12.2019 	 2,14 	 2,4 	 8 	 13 	 32 	 988 	 3 	  
12:40 22.12.2019 	 2,06 	 2,31 	 9 	 12 	 32 	 988 	 3 	  
12:30 22.12.2019 	 1,98 	 2,22 	 8 	 12 	 32 	 988 	 2,8 	  
12:20 22.12.2019 	 1,91 	 2,13 	 8 	 11 	 32 	 988 	 2,8 	  
12:10 22.12.2019 	 1,82 	 2,05 	 7 	 10 	 36 	 988 	 2,8 	  
12:00 22.12.2019 	 1,74 	 1,98 	 8 	 11 	 37 	 987 	 2,8 	  
11:50 22.12.2019 	 1,66 	 1,91 	 8 	 12 	 37 	 987 	 2,8 	  
11:40 22.12.2019 	 1,58 	 1,81 	 9 	 13 	 36 	 987 	 2,8 	  
11:30 22.12.2019 	 1,49 	 1,73 	 8 	 12 	 36 	 987 	 2,9 	  
11:20 22.12.2019 	 1,41 	 1,67 	 8 	 11 	 35 	 987 	 2,7 	  
11:10 22.12.2019 	 1,34 	 1,57 	 8 	 12 	 35 	 987 	 2,6 	  
11:00 22.12.2019 	 1,26 	 1,46 	 9 	 12 	 34 	 987 	 2,6 	  
10:50 22.12.2019 	 1,19 	 1,42 	 9 	 14 	 33 	 987 	 2,6 	  
10:40 22.12.2019 	 1,12 	 1,34 	 10 	 13 	 28 	 987 	 2,7 	  
10:30 22.12.2019 	 1,05 	 1,26 	 10 	 14 	 27 	 987 	 2,7 	  
10:20 22.12.2019 	 0,99 	 1,2 	 9 	 13 	 25 	 987 	 2,7 	  
10:10 22.12.2019 	 0,94 	 1,14 	 10 	 13 	 20 	 987 	 2,7 	  
10:00 22.12.2019 	 0,89 	 1,08 	 10 	 14 	 20 	 987 	 2,6 	  
09:50 22.12.2019 	 0,85 	 1,05 	 9 	 14 	 21 	 987 	 2,7 	  
09:40 22.12.2019 	 0,81 	 1,02 	 10 	 14 	 16 	 986 	 2,4 	  
09:30 22.12.2019 	 0,78 	 0,97 	 9 	 13 	 17 	 986 	 2,2 	  
09:20 22.12.2019 	 0,76 	 0,94 	 9 	 14 	 17 	 986 	 2,2 	  
09:10 22.12.2019 	 0,74 	 0,9 	 9 	 13 	 15 	 986 	 2,2 	  
09:00 22.12.2019 	 0,73 	 0,92 	 9 	 13 	 15 	 986 	 2,1 	  
08:50 22.12.2019 	 0,73 	 0,89 	 9 	 12 	 15 	 986 	 1,8 	  
08:40 22.12.2019 	 0,74 	 0,95 	 10 	 13 	 17 	 986 	 2 	  
08:30 22.12.2019 	 0,74 	 0,89 	 10 	 15 	 18 	 986 	 2,1 	  
08:20 22.12.2019 	 0,77 	 0,9 	 9 	 13 	 18 	 986 	 2 	  
08:10 22.12.2019 	 0,79 	 0,93 	 10 	 14 	 15 	 986 	 1,8 	  
08:00 22.12.2019 	 0,83 	 0,97 	 11 	 15 	 17 	 986 	 1,9 	  
07:50 22.12.2019 	 0,86 	 1,02 	 11 	 15 	 18 	 985 	 2 	  
07:40 22.12.2019 	 0,91 	 1,01 	 11 	 15 	 20 	 985 	 1,8 	  
07:30 22.12.2019 	 0,95 	 1,03 	 10 	 15 	 21 	 985 	 1,7 	  
07:20 22.12.2019 	 1,01 	 1,16 	 10 	 15 	 24 	 985 	 1,6 	  
07:10 22.12.2019 	 1,07 	 1,15 	 9 	 15 	 26 	 985 	 1,5 	  
07:00 22.12.2019 	 1,14 	 1,23 	 9 	 13 	 28 	 985 	 1,5 	  
06:50 22.12.2019 	 1,21 	 1,32 	 9 	 14 	 31 	 985 	 1,7 	  
06:40 22.12.2019 	 1,28 	 1,37 	 10 	 14 	 31 	 985 	 1,4 	  
06:30 22.12.2019 	 1,35 	 1,5 	 10 	 14 	 29 	 985 	 1,8 	  
06:20 22.12.2019 	 1,43 	 1,58 	 9 	 13 	 31 	 985 	 1,3 	  
06:10 22.12.2019 	 1,51 	 1,64 	 9 	 14 	 28 	 985 	 1,5 	  
06:00 22.12.2019 	 1,59 	 1,7 	 9 	 13 	 32 	 984 	 1,5 	  
05:50 22.12.2019 	 1,67 	 1,85 	 9 	 14 	 35 	 984 	 1,5 	  
05:40 22.12.2019 	 1,75 	 1,85 	 10 	 15 	 33 	 984 	 1,4 	  
05:30 22.12.2019 	 1,82 	 1,99 	 10 	 14 	 32 	 984 	 1,5 	  
05:20 22.12.2019 	 1,9 	 2,08 	 10 	 15 	 33 	 984 	 1,4 	  
05:10 22.12.2019 	 1,97 	 2,11 	 11 	 16 	 32 	 984 	 1,8 	  
05:00 22.12.2019 	 2,05 	 2,16 	 11 	 15 	 30 	 984 	 1,5 	  
04:50 22.12.2019 	 2,12 	 2,23 	 11 	 15 	 28 	 984 	 1,4 	  
04:40 22.12.2019 	 2,18 	 2,37 	 11 	 15 	 27 	 984 	 1,4 	  
04:30 22.12.2019 	 2,25 	 2,41 	 9 	 14 	 32 	 985 	 1,2 	  
04:20 22.12.2019 	 2,31 	 2,47 	 10 	 13 	 29 	 985 	 1,3 	  
04:10 22.12.2019 	 2,36 	 2,55 	 10 	 14 	 29 	 985 	 1,1 	  
04:00 22.12.2019 	 2,42 	 2,54 	 10 	 14 	 26 	 985 	 1 	  
03:50 22.12.2019 	 2,46 	 2,61 	 10 	 14 	 25 	 985 	 0,9 	  
03:40 22.12.2019 	 2,51 	 2,68 	 10 	 14 	 26 	 985 	 0,9 	  
03:30 22.12.2019 	 2,54 	 2,72 	 9 	 13 	 23 	 985 	 0,7 	  
03:20 22.12.2019 	 2,57 	 2,73 	 10 	 13 	 26 	 985 	 0,7 	  
03:10 22.12.2019 	 2,6 	 2,72 	 11 	 15 	 32 	 985 	 0,9 	  
03:00 22.12.2019 	 2,61 	 2,8 	 10 	 16 	 33 	 984 	 1,1 	  
02:50 22.12.2019 	 2,63 	 2,78 	 9 	 16 	 32 	 985 	 1,3 	  
02:40 22.12.2019 	 2,63 	 2,78 	 10 	 16 	 37 	 985 	 1,1 	  
02:30 22.12.2019 	 2,63 	 2,85 	 11 	 17 	 42 	 985 	 1,4 	  
02:20 22.12.2019 	 2,62 	 2,8 	 11 	 16 	 38 	 984 	 1,2 	  
02:10 22.12.2019 	 2,6 	 2,76 	 12 	 17 	 40 	 984 	 1,3 	  
02:00 22.12.2019 	 2,59 	 2,78 	 11 	 16 	 41 	 984 	 1,8 	  
01:50 22.12.2019 	 2,56 	 2,77 	 11 	 16 	 41 	 985 	 1,9 	  
01:40 22.12.2019 	 2,53 	 2,63 	 10 	 15 	 42 	 985 	 1,3 	  
01:30 22.12.2019 	 2,49 	 2,71 	 10 	 15 	 44 	 985 	 1,9 	  
01:20 22.12.2019 	 2,45 	 2,58 	 10 	 16 	 45 	 985 	 1,8 	  
01:10 22.12.2019 	 2,39 	 2,55 	 11 	 16 	 43 	 985 	 2 	  
01:00 22.12.2019 	 2,34 	 2,5 	 10 	 14 	 44 	 985 	 1,7 	  
00:50 22.12.2019 	 2,28 	 2,46 	 10 	 14 	 38 	 985 	 1,7 	  
00:40 22.12.2019 	 2,22 	 2,43 	 9 	 14 	 38 	 985 	 1,4 	  
00:30 22.12.2019 	 2,15 	 2,25 	 10 	 14 	 33 	 985 	 1,3 	  
00:20 22.12.2019 	 2,08 	 2,24 	 11 	 15 	 36 	 985 	 1,5 	  
00:10 22.12.2019 	 2 	 2,16 	 11 	 17 	 37 	 985 	 1,7 	  
00:00 22.12.2019 	 1,93 	 2,08 	 11 	 15 	 35 	 985 	 1,8 	  
23:50 21.12.2019 	 1,85 	 2,05 	 11 	 17 	 35 	 985 	 1,9 	  
23:40 21.12.2019 	 1,77 	 1,96 	 11 	 16 	 35 	 985 	 1,9 	  
23:30 21.12.2019 	 1,69 	 1,84 	 11 	 15 	 32 	 985 	 1,9 	  
23:20 21.12.2019 	 1,61 	 1,77 	 11 	 15 	 31 	 985 	 1,6 	  
23:10 21.12.2019 	 1,53 	 1,65 	 11 	 14 	 24 	 985 	 1,4 	  
23:00 21.12.2019 	 1,46 	 1,58 	 11 	 16 	 26 	 985 	 1,7 	  
22:50 21.12.2019 	 1,37 	 1,56 	 11 	 15 	 25 	 985 	 1,8 	  
22:40 21.12.2019 	 1,3 	 1,44 	 11 	 17 	 25 	 985 	 2 	  
22:30 21.12.2019 	 1,23 	 1,28 	 12 	 16 	 31 	 985 	 2,1 	  
22:20 21.12.2019 	 1,16 	 1,31 	 13 	 19 	 39 	 985 	 2,3 	  
22:10 21.12.2019 	 1,09 	 1,2 	 13 	 20 	 42 	 985 	 2,4 	  
22:00 21.12.2019 	 1,03 	 1,12 	 12 	 19 	 41 	 985 	 2,2 	  
21:50 21.12.2019 	 0,97 	 1,12 	 12 	 17 	 42 	 985 	 2,3 	  
21:40 21.12.2019 	 0,92 	 1,02 	 11 	 16 	 40 	 985 	 2,5 	  
21:30 21.12.2019 	 0,87 	 1,06 	 11 	 17 	 39 	 985 	 2,7 	  
21:20 21.12.2019 	 0,83 	 0,9 	 12 	 18 	 36 	 985 	 2,6 	  
21:10 21.12.2019 	 0,79 	 0,93 	 12 	 17 	 36 	 985 	 2,5 	  
21:00 21.12.2019 	 0,76 	 0,85 	 12 	 17 	 34 	 985 	 2,6 	  
20:50 21.12.2019 	 0,74 	 0,87 	 12 	 18 	 34 	 985 	 2,7 	  
20:40 21.12.2019 	 0,71 	 0,82 	 12 	 17 	 33 	 985 	 2,8 	  
20:30 21.12.2019 	 0,71 	 0,8 	 12 	 18 	 33 	 985 	 2,8 	  
20:20 21.12.2019 	 0,7 	 0,78 	 12 	 16 	 33 	 985 	 2,8 	  
20:10 21.12.2019 	 0,7 	 0,75 	 12 	 17 	 36 	 985 	 2,8 	  
20:00 21.12.2019 	 0,71 	 0,81 	 12 	 19 	 36 	 985 	 2,9 	  
19:50 21.12.2019 	 0,72 	 0,75 	 12 	 19 	 35 	 985 	 2,9 	  
19:40 21.12.2019 	 0,74 	 0,92 	 11 	 17 	 31 	 985 	 3 	  
19:30 21.12.2019 	 0,77 	 0,85 	 14 	 21 	 39 	 985 	 3 	  
19:20 21.12.2019 	 0,8 	 0,92 	 11 	 20 	 38 	 984 	 3 	  
19:10 21.12.2019 	 0,84 	 0,94 	 10 	 16 	 40 	 984 	 2,9 	  
19:00 21.12.2019 	 0,89 	 0,95 	 13 	 19 	 43 	 984 	 3,2 	  
18:50 21.12.2019 	 0,94 	 1 	 13 	 20 	 46 	 984 	 3 	  
18:40 21.12.2019 	 0,99 	 1,09 	 13 	 19 	 46 	 984 	 3,2 	  
18:30 21.12.2019 	 1,05 	 1,19 	 14 	 19 	 47 	 984 	 3,1 	  
18:20 21.12.2019 	 1,11 	 1,15 	 14 	 20 	 48 	 984 	 3,1 	  
18:10 21.12.2019 	 1,18 	 1,26 	 13 	 19 	 45 	 984 	 3 	  
18:00 21.12.2019 	 1,25 	 1,31 	 12 	 18 	 47 	 984 	 3,2 	  
17:50 21.12.2019 	 1,32 	 1,44 	 12 	 17 	 47 	 984 	 3,1 	  
17:40 21.12.2019 	 1,4 	 1,49 	 13 	 18 	 51 	 984 	 3,2 	  
17:30 21.12.2019 	 1,47 	 1,57 	 14 	 20 	 52 	 984 	 3,2 	  
17:20 21.12.2019 	 1,55 	 1,64 	 14 	 18 	 50 	 984 	 3,1 	  
17:10 21.12.2019 	 1,62 	 1,74 	 13 	 19 	 49 	 984 	 3,2 	  
17:00 21.12.2019 	 1,7 	 1,86 	 14 	 19 	 47 	 984 	 3,2 	  
16:50 21.12.2019 	 1,77 	 1,87 	 15 	 21 	 48 	 984 	 3,2 	  
16:40 21.12.2019 	 1,85 	 1,96 	 14 	 20 	 45 	 984 	 3,4 	  
16:30 21.12.2019 	 1,92 	 2,05 	 13 	 18 	 43 	 984 	 3,3 	  
16:20 21.12.2019 	 1,99 	 2,11 	 13 	 19 	 42 	 984 	 3,3 	  
16:10 21.12.2019 	 2,06 	 2,19 	 13 	 18 	 41 	 984 	 3,2 	  
16:00 21.12.2019 	 2,12 	 2,32 	 13 	 20 	 42 	 984 	 3,4 	  
15:50 21.12.2019 	 2,18 	 2,34 	 12 	 16 	 43 	 984 	 3,2 	  
15:40 21.12.2019 	 2,24 	 2,43 	 12 	 17 	 48 	 984 	 3,2 	  
15:30 21.12.2019 	 2,3 	 2,43 	 15 	 19 	 56 	 984 	 3,6 	  
15:20 21.12.2019 	 2,36 	 2,53 	 14 	 19 	 56 	 984 	 3,6 	  
15:10 21.12.2019 	 2,4 	 2,63 	 12 	 18 	 53 	 984 	 3,4 	  
15:00 21.12.2019 	 2,44 	 2,64 	 12 	 18 	 52 	 984 	 3,4 	  
14:50 21.12.2019 	 2,48 	 2,66 	 14 	 19 	 53 	 984 	 3,6 	  
14:40 21.12.2019 	 2,51 	 2,7 	 14 	 19 	 54 	 984 	 3,6 	  
14:30 21.12.2019 	 2,54 	 2,76 	 14 	 18 	 53 	 984 	 3,6 	  
14:20 21.12.2019 	 2,56 	 2,76 	 12 	 16 	 50 	 984 	 3,5 	  
14:10 21.12.2019 	 2,57 	 2,75 	 13 	 17 	 54 	 984 	 3,5 	  
14:00 21.12.2019 	 2,58 	 2,81 	 14 	 19 	 54 	 984 	 3,5 	  
13:50 21.12.2019 	 2,58 	 2,81 	 15 	 23 	 55 	 984 	 3,6 	  
13:40 21.12.2019 	 2,57 	 2,76 	 15 	 19 	 59 	 984 	 3,6 	  
13:30 21.12.2019 	 2,57 	 2,82 	 15 	 19 	 58 	 984 	 3,7 	  
13:20 21.12.2019 	 2,55 	 2,76 	 15 	 19 	 59 	 984 	 3,9 	  
13:10 21.12.2019 	 2,52 	 2,75 	 15 	 20 	 60 	 984 	 4 	  
13:00 21.12.2019 	 2,5 	 2,76 	 16 	 20 	 60 	 984 	 4,2 	  
12:50 21.12.2019 	 2,46 	 2,7 	 15 	 20 	 58 	 984 	 4 	  
12:40 21.12.2019 	 2,42 	 2,63 	 15 	 19 	 60 	 984 	 4 	  
12:30 21.12.2019 	 2,38 	 2,57 	 13 	 17 	 59 	 984 	 3,9 	  
12:20 21.12.2019 	 2,33 	 2,57 	 13 	 16 	 58 	 984 	 4 	  
12:10 21.12.2019 	 2,27 	 2,48 	 13 	 17 	 56 	 984 	 3,7 	  
12:00 21.12.2019 	 2,21 	 2,4 	 13 	 17 	 54 	 984 	 3,7 	  
11:50 21.12.2019 	 2,15 	 2,35 	 12 	 16 	 53 	 984 	 3,8 	  
11:40 21.12.2019 	 2,09 	 2,28 	 11 	 16 	 50 	 984 	 3,7 	  
11:30 21.12.2019 	 2,02 	 2,28 	 11 	 15 	 48 	 984 	 3,7 	  
11:20 21.12.2019 	 1,95 	 2,13 	 11 	 16 	 52 	 985 	 3,7 	  
11:10 21.12.2019 	 1,88 	 2,06 	 13 	 16 	 57 	 985 	 3,7 	  
11:00 21.12.2019 	 1,8 	 1,95 	 14 	 18 	 59 	 984 	 3,9 	  
10:50 21.12.2019 	 1,73 	 1,91 	 13 	 18 	 63 	 985 	 3,8 	  
10:40 21.12.2019 	 1,66 	 1,87 	 15 	 18 	 62 	 985 	 3,8 	  
10:30 21.12.2019 	 1,58 	 1,76 	 16 	 20 	 59 	 985 	 4,1 	  
10:20 21.12.2019 	 1,51 	 1,72 	 14 	 20 	 62 	 985 	 4,1 	  
10:10 21.12.2019 	 1,44 	 1,63 	 12 	 15 	 62 	 985 	 3,8 	  
10:00 21.12.2019 	 1,37 	 1,53 	 14 	 18 	 58 	 985 	 4 	  
